,stop_sequence,stop_id,stop_name,stop_lat,stop_lon,route_id,route_short_name,route_long_name,route_type,route_color,route_text_color,geometry
5450,19,19865,Mentone Railway Station (Mentone),-37.9829693855521,145.065990823813,2-FKN-mjp-5,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.065990823813 -37.9829693855521)
5451,21,19863,Mordialloc Railway Station (Mordialloc),-38.0065829507669,145.08765935746,2-FKN-mjp-5,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.08765935746 -38.0065829507669)
5452,19,19865,Mentone Railway Station (Mentone),-37.9829693855521,145.065990823813,2-FKN-mjp-6,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.065990823813 -37.9829693855521)
5453,21,19863,Mordialloc Railway Station (Mordialloc),-38.0065829507669,145.08765935746,2-FKN-mjp-6,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.08765935746 -38.0065829507669)
5454,1,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (144.951411219786 -37.8179364275358)
5455,2,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (144.966964346167 -37.8183051340647)
5456,3,19908,Richmond Railway Station (Richmond),-37.8240744554307,144.990164256273,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (144.990164256273 -37.8240744554307)
5457,4,19959,South Yarra Railway Station (South Yarra),-37.838449349083,144.992342213835,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (144.992342213835 -37.838449349083)
5458,5,19947,Hawksburn Railway Station (South Yarra),-37.8445908738099,145.002142057363,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.002142057363 -37.8445908738099)
5459,6,19946,Toorak Railway Station (Armadale),-37.8507738052765,145.013908582451,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.013908582451 -37.8507738052765)
5460,7,19945,Armadale Railway Station (Armadale),-37.8564523828081,145.019325537875,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.019325537875 -37.8564523828081)
5461,8,19944,Malvern Railway Station (Malvern),-37.8662532993132,145.029293938791,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.029293938791 -37.8662532993132)
5462,9,19943,Caulfield Railway Station (Caulfield East),-37.8774594614967,145.042524781037,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.042524781037 -37.8774594614967)
5463,10,19942,Glen Huntly Railway Station (Glen Huntly),-37.8897194619726,145.042222854186,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.042222854186 -37.8897194619726)
5464,11,19941,Ormond Railway Station (Ormond),-37.9032116703101,145.039613418163,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.039613418163 -37.9032116703101)
5465,12,19940,McKinnon Railway Station (Mckinnon),-37.9103090339042,145.038298971505,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.038298971505 -37.9103090339042)
5466,13,19939,Bentleigh Railway Station (Bentleigh),-37.9174245729313,145.036995134208,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.036995134208 -37.9174245729313)
5467,14,19938,Patterson Railway Station (Bentleigh),-37.9251491883035,145.035470026499,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.035470026499 -37.9251491883035)
5468,15,19937,Moorabbin Railway Station (Moorabbin),-37.9343532865939,145.036738286425,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.036738286425 -37.9343532865939)
5469,16,19872,Highett Railway Station (Highett),-37.9484250041895,145.041871797791,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.041871797791 -37.9484250041895)
5470,17,52095,Southland Railway Station (Cheltenham),-37.9587557102067,145.049120854534,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.049120854534 -37.9587557102067)
5471,18,19866,Cheltenham Railway Station (Cheltenham),-37.9666498944395,145.054557933027,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.054557933027 -37.9666498944395)
5472,27,19876,Lilydale Railway Station (Lilydale),-37.7572214858098,145.34581071753,2-LIL-mjp-10,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.34581071753 -37.7572214858098)
5473,24,19879,Ringwood East Railway Station (Ringwood East),-37.8119680427798,145.250190905265,2-LIL-mjp-5,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.250190905265 -37.8119680427798)
5474,26,19877,Mooroolbark Railway Station (Mooroolbark),-37.7847488250842,145.312402399118,2-LIL-mjp-5,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.312402399118 -37.7847488250842)
5475,27,19876,Lilydale Railway Station (Lilydale),-37.7572214858098,145.34581071753,2-LIL-mjp-6,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.34581071753 -37.7572214858098)
5476,1,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-LIL-mjp-9,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
5477,2,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-LIL-mjp-9,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
5478,4,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-LIL-mjp-9,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
5479,5,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-LIL-mjp-9,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.966964346167 -37.8183051340647)
5480,1,19914,Westall Railway Station (Clayton South),-37.9384912139036,145.13883262698,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.13883262698 -37.9384912139036)
5481,2,19915,Clayton Railway Station (Clayton),-37.92468255202,145.120534360257,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.120534360257 -37.92468255202)
5482,3,19916,Huntingdale Railway Station (Oakleigh),-37.9110173407265,145.102364317185,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.102364317185 -37.9110173407265)
5483,4,19917,Oakleigh Railway Station (Oakleigh),-37.9003721411489,145.08830786927,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.08830786927 -37.9003721411489)
5484,5,19918,Hughesdale Railway Station (Hughesdale),-37.8942488758997,145.076434737963,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.076434737963 -37.8942488758997)
5485,6,19919,Murrumbeena Railway Station (Murrumbeena),-37.8901983179745,145.067374870414,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.067374870414 -37.8901983179745)
5486,7,19920,Carnegie Railway Station (Carnegie),-37.8862414786376,145.058575063543,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.058575063543 -37.8862414786376)
5487,8,19943,Caulfield Railway Station (Caulfield East),-37.8774594614967,145.042524781037,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.042524781037 -37.8774594614967)
5488,13,19959,South Yarra Railway Station (South Yarra),-37.838449349083,144.992342213835,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (144.992342213835 -37.838449349083)
5489,14,19908,Richmond Railway Station (Richmond),-37.8240744554307,144.990164256273,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (144.990164256273 -37.8240744554307)
5490,15,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (144.972910916416 -37.8110540555366)
5491,16,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (144.962593535096 -37.8099387667448)
5492,17,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (144.955653760429 -37.811981307387)
5493,18,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (144.951411219786 -37.8179364275358)
5494,19,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-PKM-mjp-7,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (144.966964346167 -37.8183051340647)
5495,9,20022,Tottenham Railway Station (West Footscray),-37.7992508990898,144.862944937737,2-SYM-mjp-4,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.862944937737 -37.7992508990898)
5496,10,20023,West Footscray Railway Station (West Footscray),-37.8018026560861,144.883984791224,2-SYM-mjp-4,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.883984791224 -37.8018026560861)
5497,11,20024,Middle Footscray Railway Station (Footscray),-37.8025046951313,144.891472083864,2-SYM-mjp-4,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.891472083864 -37.8025046951313)
5498,12,20025,Footscray Railway Station (Footscray),-37.8010829790948,144.90319921519,2-SYM-mjp-4,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.90319921519 -37.8010829790948)
5499,14,19973,North Melbourne Railway Station (West Melbourne),-37.8074187741802,144.94256978252,2-SYM-mjp-4,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.94256978252 -37.8074187741802)
5500,15,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-SYM-mjp-4,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.951411219786 -37.8179364275358)
5501,16,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-SYM-mjp-4,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.966964346167 -37.8183051340647)
5502,18,19865,Mentone Railway Station (Mentone),-37.9829693855521,145.065990823813,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.065990823813 -37.9829693855521)
5503,20,19863,Mordialloc Railway Station (Mordialloc),-38.0065829507669,145.08765935746,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.08765935746 -38.0065829507669)
5504,21,19862,Aspendale Railway Station (Aspendale),-38.0272201944572,145.102149616841,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.102149616841 -38.0272201944572)
5505,22,19861,Edithvale Railway Station (Edithvale),-38.036062562284,145.107299317274,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.107299317274 -38.036062562284)
5506,23,19860,Chelsea Railway Station (Chelsea),-38.0533256255294,145.116633007481,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.116633007481 -38.0533256255294)
5507,24,19859,Bonbeach Railway Station (Bonbeach),-38.0650770377183,145.120024795424,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.120024795424 -38.0650770377183)
5508,25,19858,Carrum Railway Station (Carrum),-38.0765036140107,145.122833083083,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.122833083083 -38.0765036140107)
5509,26,19857,Seaford Railway Station (Seaford),-38.1040210396727,145.128230402217,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.128230402217 -38.1040210396727)
5510,27,19856,Kananook Railway Station (Seaford),-38.1217420335437,145.13529534058,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.13529534058 -38.1217420335437)
5511,28,19855,Frankston Railway Station (Frankston),-38.1429900671701,145.126162282251,2-FKN-mjp-7,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.126162282251 -38.1429900671701)
5512,14,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-ALM-mjp-3,Alamein,Alamein - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
5513,15,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-ALM-mjp-3,Alamein,Alamein - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
5514,17,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-ALM-mjp-3,Alamein,Alamein - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
5515,18,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-ALM-mjp-3,Alamein,Alamein - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.966964346167 -37.8183051340647)
5516,15,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-ALM-mjp-4,Alamein,Alamein - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
5517,16,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-ALM-mjp-4,Alamein,Alamein - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.955653760429 -37.811981307387)
5518,17,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-ALM-mjp-4,Alamein,Alamein - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
5519,18,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-ALM-mjp-4,Alamein,Alamein - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
5520,27,19876,Lilydale Railway Station (Lilydale),-37.7572214858098,145.34581071753,2-LIL-mjp-5,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.34581071753 -37.7572214858098)
5521,24,19879,Ringwood East Railway Station (Ringwood East),-37.8119680427798,145.250190905265,2-LIL-mjp-7,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.250190905265 -37.8119680427798)
5522,26,19877,Mooroolbark Railway Station (Mooroolbark),-37.7847488250842,145.312402399118,2-LIL-mjp-7,Lilydale,Lilydale - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.312402399118 -37.7847488250842)
5523,2,19915,Clayton Railway Station (Clayton),-37.92468255202,145.120534360257,2-PKM-mjp-6,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.120534360257 -37.92468255202)
5524,3,19916,Huntingdale Railway Station (Oakleigh),-37.9110173407265,145.102364317185,2-PKM-mjp-6,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.102364317185 -37.9110173407265)
5525,4,19917,Oakleigh Railway Station (Oakleigh),-37.9003721411489,145.08830786927,2-PKM-mjp-6,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.08830786927 -37.9003721411489)
5526,5,19918,Hughesdale Railway Station (Hughesdale),-37.8942488758997,145.076434737963,2-PKM-mjp-6,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.076434737963 -37.8942488758997)
5527,6,19919,Murrumbeena Railway Station (Murrumbeena),-37.8901983179745,145.067374870414,2-PKM-mjp-6,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.067374870414 -37.8901983179745)
5528,7,19920,Carnegie Railway Station (Carnegie),-37.8862414786376,145.058575063543,2-PKM-mjp-6,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.058575063543 -37.8862414786376)
5529,8,19943,Caulfield Railway Station (Caulfield East),-37.8774594614967,145.042524781037,2-PKM-mjp-6,Pakenham,Pakenham - City (Flinders Street),2,279FD5,000000,POINT (145.042524781037 -37.8774594614967)
5530,1,20021,Sunshine Railway Station (Sunshine),-37.7885363319327,144.832878204954,2-SYM-mjp-5,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.832878204954 -37.7885363319327)
5531,2,20022,Tottenham Railway Station (West Footscray),-37.7992508990898,144.862944937737,2-SYM-mjp-5,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.862944937737 -37.7992508990898)
5532,3,20023,West Footscray Railway Station (West Footscray),-37.8018026560861,144.883984791224,2-SYM-mjp-5,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.883984791224 -37.8018026560861)
5533,5,20025,Footscray Railway Station (Footscray),-37.8010829790948,144.90319921519,2-SYM-mjp-5,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.90319921519 -37.8010829790948)
5534,7,19973,North Melbourne Railway Station (West Melbourne),-37.8074187741802,144.94256978252,2-SYM-mjp-5,Sunbury,Sunbury - City (Flinders Street),2,FFBE00,000000,POINT (144.94256978252 -37.8074187741802)
5535,1,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-FKN-mjp-9,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (144.966964346167 -37.8183051340647)
5536,2,19908,Richmond Railway Station (Richmond),-37.8240744554307,144.990164256273,2-FKN-mjp-9,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (144.990164256273 -37.8240744554307)
5537,3,19959,South Yarra Railway Station (South Yarra),-37.838449349083,144.992342213835,2-FKN-mjp-9,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (144.992342213835 -37.838449349083)
5538,4,19947,Hawksburn Railway Station (South Yarra),-37.8445908738099,145.002142057363,2-FKN-mjp-9,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.002142057363 -37.8445908738099)
5539,5,19946,Toorak Railway Station (Armadale),-37.8507738052765,145.013908582451,2-FKN-mjp-9,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.013908582451 -37.8507738052765)
5540,6,19945,Armadale Railway Station (Armadale),-37.8564523828081,145.019325537875,2-FKN-mjp-9,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.019325537875 -37.8564523828081)
5541,7,19944,Malvern Railway Station (Malvern),-37.8662532993132,145.029293938791,2-FKN-mjp-9,Frankston,Frankston - City (Flinders Street),2,028430,FFFFFF,POINT (145.029293938791 -37.8662532993132)
